1,1,Pedestrian,?,?,?,497,208,542,331,?,?,?,?,?,?,?,0.7548419237136841
1,2,Car,?,?,?,1237,254,1324,295,?,?,?,?,?,?,?,0.6262792348861694
1,3,Pedestrian,?,?,?,293,208,318,291,?,?,?,?,?,?,?,0.5245281457901001
1,4,Pedestrian,?,?,?,372,230,441,372,?,?,?,?,?,?,?,0.3192692995071411
1,5,Cyclist,?,?,?,349,297,422,404,?,?,?,?,?,?,?,0.6324455142021179
1,6,Pedestrian,?,?,?,225,208,248,272,?,?,?,?,?,?,?,0.47108760476112366
1,7,Pedestrian,?,?,?,257,213,281,277,?,?,?,?,?,?,?,0.38334351778030396
1,8,Pedestrian,?,?,?,330,204,362,300,?,?,?,?,?,?,?,0.41623613238334656
1,9,Car,?,?,?,1314,257,1355,284,?,?,?,?,?,?,?,0.27273792028427124
1,10,Car,?,?,?,1185,254,1245,293,?,?,?,?,?,?,?,0.2889004349708557
2,1,Pedestrian,?,?,?,507,213,550,331,?,?,?,?,?,?,?,0.7576654553413391
2,2,Car,?,?,?,1237,253,1324,295,?,?,?,?,?,?,?,0.6167919039726257
2,3,Pedestrian,?,?,?,294,209,319,291,?,?,?,?,?,?,?,0.4415079653263092
2,4,Pedestrian,?,?,?,372,233,440,374,?,?,?,?,?,?,?,0.7009940147399902
2,5,Cyclist,?,?,?,325,307,400,416,?,?,?,?,?,?,?,0.629840612411499
2,6,Pedestrian,?,?,?,225,209,250,275,?,?,?,?,?,?,?,0.44695553183555603
2,7,Pedestrian,?,?,?,255,206,281,279,?,?,?,?,?,?,?,0.5236651301383972
2,8,Pedestrian,?,?,?,330,203,363,301,?,?,?,?,?,?,?,0.4415079653263092
2,9,Car,?,?,?,1314,257,1355,284,?,?,?,?,?,?,?,0.26649197936058044
2,10,Car,?,?,?,1181,254,1242,293,?,?,?,?,?,?,?,0.28494447469711304
2,11,Pedestrian,?,?,?,325,218,408,382,?,?,?,?,?,?,?,0.7009940147399902
3,1,Pedestrian,?,?,?,511,216,555,333,?,?,?,?,?,?,?,0.7177911400794983
3,2,Car,?,?,?,1237,254,1324,295,?,?,?,?,?,?,?,0.6103034019470215
3,3,Pedestrian,?,?,?,293,210,318,291,?,?,?,?,?,?,?,0.29583054780960083
3,5,Cyclist,?,?,?,295,307,379,429,?,?,?,?,?,?,?,0.7474114298820496
3,6,Pedestrian,?,?,?,226,208,250,274,?,?,?,?,?,?,?,0.283359169960022
3,7,Pedestrian,?,?,?,254,206,280,279,?,?,?,?,?,?,?,0.28166958689689636
3,9,Car,?,?,?,1314,257,1355,284,?,?,?,?,?,?,?,0.2728189527988434
