1,1,Pedestrian,?,?,?,421,201,555,468,?,?,?,?,?,?,?,0.8640581369400024
1,2,Pedestrian,?,?,?,535,187,634,434,?,?,?,?,?,?,?,0.7689952850341797
1,3,Cyclist,?,?,?,280,264,435,379,?,?,?,?,?,?,?,0.5669386386871338
1,4,Pedestrian,?,?,?,640,186,667,251,?,?,?,?,?,?,?,0.3514329791069031
2,1,Pedestrian,?,?,?,435,199,566,463,?,?,?,?,?,?,?,0.8023839592933655
2,2,Pedestrian,?,?,?,555,186,655,438,?,?,?,?,?,?,?,0.8371294736862183
2,3,Cyclist,?,?,?,281,265,434,379,?,?,?,?,?,?,?,0.515565037727356
2,4,Pedestrian,?,?,?,639,186,667,251,?,?,?,?,?,?,?,0.8371294736862183
3,1,Pedestrian,?,?,?,458,196,590,466,?,?,?,?,?,?,?,0.8113989233970642
3,2,Pedestrian,?,?,?,572,188,675,447,?,?,?,?,?,?,?,0.8593541383743286
3,3,Cyclist,?,?,?,278,263,435,379,?,?,?,?,?,?,?,0.4897543787956238
4,1,Pedestrian,?,?,?,480,194,617,476,?,?,?,?,?,?,?,0.8319743871688843
4,2,Pedestrian,?,?,?,587,188,691,449,?,?,?,?,?,?,?,0.8455013632774353
4,3,Cyclist,?,?,?,282,263,437,379,?,?,?,?,?,?,?,0.40723296999931335
4,7,Cyclist,?,?,?,418,259,513,364,?,?,?,?,?,?,?,0.3004879355430603
4,8,Cyclist,?,?,?,387,266,509,368,?,?,?,?,?,?,?,0.32564136385917664
5,1,Pedestrian,?,?,?,498,196,632,475,?,?,?,?,?,?,?,0.8242322206497192
5,2,Pedestrian,?,?,?,597,191,703,457,?,?,?,?,?,?,?,0.8646429777145386
5,3,Cyclist,?,?,?,281,262,437,379,?,?,?,?,?,?,?,0.38248464465141296
5,7,Cyclist,?,?,?,418,259,514,364,?,?,?,?,?,?,?,0.27112480998039246
5,8,Cyclist,?,?,?,382,257,512,365,?,?,?,?,?,?,?,0.31153038144111633
6,1,Pedestrian,?,?,?,508,202,644,486,?,?,?,?,?,?,?,0.8301153779029846
6,2,Pedestrian,?,?,?,609,193,715,460,?,?,?,?,?,?,?,0.8100820779800415
6,3,Cyclist,?,?,?,282,263,437,379,?,?,?,?,?,?,?,0.472698837518692
6,7,Cyclist,?,?,?,421,258,517,363,?,?,?,?,?,?,?,0.2925306558609009
6,8,Cyclist,?,?,?,380,254,512,364,?,?,?,?,?,?,?,0.2925306558609009
7,1,Pedestrian,?,?,?,524,202,660,489,?,?,?,?,?,?,?,0.8114919066429138
7,2,Pedestrian,?,?,?,624,191,729,460,?,?,?,?,?,?,?,0.7519553899765015
7,3,Cyclist,?,?,?,283,263,437,379,?,?,?,?,?,?,?,0.49627864360809326
7,7,Cyclist,?,?,?,418,245,524,361,?,?,?,?,?,?,?,0.3335622251033783
8,1,Pedestrian,?,?,?,544,200,678,492,?,?,?,?,?,?,?,0.7595808506011963
8,2,Pedestrian,?,?,?,644,188,749,462,?,?,?,?,?,?,?,0.8246929049491882
8,3,Cyclist,?,?,?,289,263,441,379,?,?,?,?,?,?,?,0.41657519340515137
8,4,Pedestrian,?,?,?,588,180,612,236,?,?,?,?,?,?,?,0.2876603603363037
8,7,Cyclist,?,?,?,423,239,531,358,?,?,?,?,?,?,?,0.2662060260772705
9,1,Pedestrian,?,?,?,567,199,698,490,?,?,?,?,?,?,?,0.8137967586517334
9,2,Pedestrian,?,?,?,666,189,772,465,?,?,?,?,?,?,?,0.802525520324707
9,3,Cyclist,?,?,?,286,255,445,377,?,?,?,?,?,?,?,0.42362016439437866
9,4,Pedestrian,?,?,?,583,180,612,250,?,?,?,?,?,?,?,0.42434731125831604
9,7,Cyclist,?,?,?,425,237,533,356,?,?,?,?,?,?,?,0.2709214985370636
9,12,Pedestrian,?,?,?,553,187,582,270,?,?,?,?,?,?,?,0.6279195547103882
10,1,Pedestrian,?,?,?,593,199,725,495,?,?,?,?,?,?,?,0.8599624037742615
10,2,Pedestrian,?,?,?,689,191,798,471,?,?,?,?,?,?,?,0.8618067502975464
10,3,Cyclist,?,?,?,295,265,442,378,?,?,?,?,?,?,?,0.5122635364532471
10,4,Pedestrian,?,?,?,580,181,610,253,?,?,?,?,?,?,?,0.6903523802757263
10,7,Cyclist,?,?,?,426,238,534,355,?,?,?,?,?,?,?,0.28568732738494873
10,12,Pedestrian,?,?,?,554,186,583,268,?,?,?,?,?,?,?,0.6837944388389587
11,1,Pedestrian,?,?,?,607,200,742,498,?,?,?,?,?,?,?,0.8339118957519531
11,2,Pedestrian,?,?,?,706,191,815,476,?,?,?,?,?,?,?,0.7894701361656189
11,3,Cyclist,?,?,?,298,271,439,380,?,?,?,?,?,?,?,0.5384736061096191
11,4,Pedestrian,?,?,?,579,181,609,256,?,?,?,?,?,?,?,0.5125563144683838
11,7,Cyclist,?,?,?,426,238,534,355,?,?,?,?,?,?,?,0.2858124375343323
11,12,Pedestrian,?,?,?,557,186,585,267,?,?,?,?,?,?,?,0.3934694528579712
11,13,Pedestrian,?,?,?,253,187,330,401,?,?,?,?,?,?,?,0.5647236108779907
11,14,Cyclist,?,?,?,333,235,444,371,?,?,?,?,?,?,?,0.2874535024166107
11,15,Pedestrian,?,?,?,611,190,642,254,?,?,?,?,?,?,?,0.45253416895866394
12,1,Pedestrian,?,?,?,616,202,753,501,?,?,?,?,?,?,?,0.7940127849578857
12,2,Pedestrian,?,?,?,720,193,826,477,?,?,?,?,?,?,?,0.7865301370620728
12,3,Cyclist,?,?,?,303,269,443,378,?,?,?,?,?,?,?,0.3330860137939453
12,4,Pedestrian,?,?,?,578,181,609,258,?,?,?,?,?,?,?,0.44856980443000793
12,7,Cyclist,?,?,?,415,230,528,352,?,?,?,?,?,?,?,0.2614830434322357
12,12,Pedestrian,?,?,?,559,188,586,267,?,?,?,?,?,?,?,0.42123574018478394
12,13,Pedestrian,?,?,?,262,205,333,404,?,?,?,?,?,?,?,0.4454643726348877
12,14,Cyclist,?,?,?,322,226,441,371,?,?,?,?,?,?,?,0.28395187854766846
12,15,Pedestrian,?,?,?,612,191,644,257,?,?,?,?,?,?,?,0.4652978181838989
13,1,Pedestrian,?,?,?,634,200,768,497,?,?,?,?,?,?,?,0.8360809683799744
13,2,Pedestrian,?,?,?,732,192,837,479,?,?,?,?,?,?,?,0.7610828280448914
13,3,Cyclist,?,?,?,312,269,447,377,?,?,?,?,?,?,?,0.3610576391220093
13,4,Pedestrian,?,?,?,580,183,610,257,?,?,?,?,?,?,?,0.48268479108810425
13,7,Cyclist,?,?,?,414,226,530,350,?,?,?,?,?,?,?,0.3610576391220093
13,12,Pedestrian,?,?,?,561,188,589,268,?,?,?,?,?,?,?,0.5130994319915771
13,13,Pedestrian,?,?,?,273,193,350,406,?,?,?,?,?,?,?,0.7311649918556213
13,14,Cyclist,?,?,?,318,221,441,371,?,?,?,?,?,?,?,0.3610576391220093
13,15,Pedestrian,?,?,?,612,191,644,258,?,?,?,?,?,?,?,0.6251746416091919
13,16,Pedestrian,?,?,?,530,184,554,247,?,?,?,?,?,?,?,0.36350274085998535
14,1,Pedestrian,?,?,?,660,197,793,502,?,?,?,?,?,?,?,0.78575199842453
14,2,Pedestrian,?,?,?,752,191,857,482,?,?,?,?,?,?,?,0.8001705408096313
14,3,Cyclist,?,?,?,315,270,449,376,?,?,?,?,?,?,?,0.343162477016449
14,4,Pedestrian,?,?,?,583,184,611,255,?,?,?,?,?,?,?,0.2851227819919586
14,12,Pedestrian,?,?,?,564,188,591,266,?,?,?,?,?,?,?,0.543029248714447
14,13,Pedestrian,?,?,?,283,206,359,411,?,?,?,?,?,?,?,0.5687496662139893
14,14,Cyclist,?,?,?,334,247,439,376,?,?,?,?,?,?,?,0.343162477016449
14,15,Pedestrian,?,?,?,611,190,643,257,?,?,?,?,?,?,?,0.6489053964614868
14,16,Pedestrian,?,?,?,526,184,550,248,?,?,?,?,?,?,?,0.31476762890815735
15,1,Pedestrian,?,?,?,673,198,807,505,?,?,?,?,?,?,?,0.8710110187530518
15,2,Pedestrian,?,?,?,767,191,875,491,?,?,?,?,?,?,?,0.8526596426963806
15,4,Pedestrian,?,?,?,580,184,608,255,?,?,?,?,?,?,?,0.6367737650871277
15,7,Cyclist,?,?,?,408,227,523,348,?,?,?,?,?,?,?,0.27598077058792114
15,12,Pedestrian,?,?,?,567,188,595,268,?,?,?,?,?,?,?,0.6367737650871277
15,13,Pedestrian,?,?,?,288,208,365,413,?,?,?,?,?,?,?,0.3163124918937683
15,14,Pedestrian,?,?,?,335,250,438,377,?,?,?,?,?,?,?,0.5604236125946045
15,15,Pedestrian,?,?,?,610,188,642,259,?,?,?,?,?,?,?,0.6275743246078491
15,16,Pedestrian,?,?,?,524,186,548,249,?,?,?,?,?,?,?,0.4463413953781128
15,17,Pedestrian,?,?,?,530,189,554,250,?,?,?,?,?,?,?,0.32287436723709106
15,18,Pedestrian,?,?,?,649,187,677,261,?,?,?,?,?,?,?,0.4497321844100952
16,1,Pedestrian,?,?,?,687,201,823,506,?,?,?,?,?,?,?,0.8709566593170166
16,2,Pedestrian,?,?,?,783,194,893,499,?,?,?,?,?,?,?,0.837475597858429
16,7,Pedestrian,?,?,?,407,224,524,347,?,?,?,?,?,?,?,0.3995940387248993
16,12,Pedestrian,?,?,?,569,186,598,271,?,?,?,?,?,?,?,0.6832106709480286
16,13,Pedestrian,?,?,?,306,190,390,413,?,?,?,?,?,?,?,0.6979297399520874
16,15,Pedestrian,?,?,?,609,186,643,260,?,?,?,?,?,?,?,0.5558686852455139
16,16,Pedestrian,?,?,?,519,188,542,249,?,?,?,?,?,?,?,0.3995940387248993
16,17,Pedestrian,?,?,?,524,188,548,251,?,?,?,?,?,?,?,0.38072988390922546
16,18,Pedestrian,?,?,?,649,188,677,262,?,?,?,?,?,?,?,0.3290974795818329
17,1,Pedestrian,?,?,?,701,204,839,508,?,?,?,?,?,?,?,0.8717525601387024
17,2,Pedestrian,?,?,?,799,195,909,500,?,?,?,?,?,?,?,0.8224429488182068
17,7,Cyclist,?,?,?,405,226,528,355,?,?,?,?,?,?,?,0.32387107610702515
17,12,Pedestrian,?,?,?,571,183,602,272,?,?,?,?,?,?,?,0.6753456592559814
17,13,Pedestrian,?,?,?,329,186,415,413,?,?,?,?,?,?,?,0.7312543392181396
17,15,Pedestrian,?,?,?,610,188,643,261,?,?,?,?,?,?,?,0.5604181289672852
17,16,Pedestrian,?,?,?,518,187,542,249,?,?,?,?,?,?,?,0.3120379149913788
17,17,Pedestrian,?,?,?,514,187,538,248,?,?,?,?,?,?,?,0.3019683063030243
17,18,Pedestrian,?,?,?,653,194,679,262,?,?,?,?,?,?,?,0.39139923453330994
17,21,Pedestrian,?,?,?,259,187,331,409,?,?,?,?,?,?,?,0.29323703050613403
18,1,Pedestrian,?,?,?,718,203,855,507,?,?,?,?,?,?,?,0.8479616045951843
18,2,Pedestrian,?,?,?,813,192,923,501,?,?,?,?,?,?,?,0.8031816482543945
18,7,Cyclist,?,?,?,409,229,531,357,?,?,?,?,?,?,?,0.30747678875923157
18,12,Pedestrian,?,?,?,572,183,603,274,?,?,?,?,?,?,?,0.6662318110466003
18,13,Pedestrian,?,?,?,352,185,441,414,?,?,?,?,?,?,?,0.8851492404937744
18,15,Pedestrian,?,?,?,614,187,647,261,?,?,?,?,?,?,?,0.6406654715538025
18,16,Pedestrian,?,?,?,515,191,537,250,?,?,?,?,?,?,?,0.3724173903465271
18,17,Pedestrian,?,?,?,507,187,531,248,?,?,?,?,?,?,?,0.3261457681655884
18,18,Pedestrian,?,?,?,655,194,680,262,?,?,?,?,?,?,?,0.6120184659957886
18,21,Pedestrian,?,?,?,267,177,345,421,?,?,?,?,?,?,?,0.5942798852920532
18,24,Pedestrian,?,?,?,1271,216,1383,511,?,?,?,?,?,?,?,0.9264650940895081
19,1,Pedestrian,?,?,?,747,200,882,508,?,?,?,?,?,?,?,0.863612174987793
19,2,Pedestrian,?,?,?,831,191,937,499,?,?,?,?,?,?,?,0.750653862953186
19,7,Pedestrian,?,?,?,408,228,532,356,?,?,?,?,?,?,?,0.8409850597381592
19,12,Pedestrian,?,?,?,572,182,604,275,?,?,?,?,?,?,?,0.7346276640892029
19,13,Pedestrian,?,?,?,362,184,454,417,?,?,?,?,?,?,?,0.8409850597381592
19,15,Pedestrian,?,?,?,612,186,646,261,?,?,?,?,?,?,?,0.774931788444519
19,16,Pedestrian,?,?,?,508,188,532,251,?,?,?,?,?,?,?,0.46625375747680664
19,17,Pedestrian,?,?,?,501,187,525,248,?,?,?,?,?,?,?,0.46625375747680664
19,18,Pedestrian,?,?,?,656,195,681,262,?,?,?,?,?,?,?,0.546011745929718
19,21,Pedestrian,?,?,?,280,169,364,432,?,?,?,?,?,?,?,0.7021511197090149
19,24,Pedestrian,?,?,?,1267,211,1380,512,?,?,?,?,?,?,?,0.857287585735321
19,25,Pedestrian,?,?,?,540,187,563,235,?,?,?,?,?,?,?,0.2773245871067047
20,1,Pedestrian,?,?,?,770,199,902,510,?,?,?,?,?,?,?,0.7895916700363159
20,2,Pedestrian,?,?,?,853,191,959,500,?,?,?,?,?,?,?,0.8230851292610168
20,4,Pedestrian,?,?,?,567,180,600,269,?,?,?,?,?,?,?,0.32930225133895874
20,7,Cyclist,?,?,?,428,238,543,361,?,?,?,?,?,?,?,0.44333189725875854
20,12,Pedestrian,?,?,?,575,182,607,275,?,?,?,?,?,?,?,0.49630579352378845
20,13,Pedestrian,?,?,?,372,185,464,416,?,?,?,?,?,?,?,0.8096060156822205
20,15,Pedestrian,?,?,?,612,185,645,260,?,?,?,?,?,?,?,0.7060189247131348
20,16,Pedestrian,?,?,?,505,191,528,252,?,?,?,?,?,?,?,0.4453394412994385
20,18,Pedestrian,?,?,?,657,196,682,262,?,?,?,?,?,?,?,0.4994916021823883
20,21,Pedestrian,?,?,?,289,180,372,437,?,?,?,?,?,?,?,0.724500834941864
20,24,Pedestrian,?,?,?,1238,208,1351,511,?,?,?,?,?,?,?,0.8508749008178711
20,25,Pedestrian,?,?,?,539,185,562,235,?,?,?,?,?,?,?,0.3028436601161957
21,1,Pedestrian,?,?,?,795,200,929,510,?,?,?,?,?,?,?,0.8227598071098328
21,2,Pedestrian,?,?,?,880,193,988,504,?,?,?,?,?,?,?,0.8400232791900635
21,4,Pedestrian,?,?,?,576,181,608,268,?,?,?,?,?,?,?,0.49557173252105713
21,7,Cyclist,?,?,?,441,244,548,362,?,?,?,?,?,?,?,0.3451339602470398
21,12,Pedestrian,?,?,?,577,183,609,276,?,?,?,?,?,?,?,0.49557173252105713
21,13,Pedestrian,?,?,?,387,185,478,416,?,?,?,?,?,?,?,0.7655912637710571
21,14,Cyclist,?,?,?,363,284,434,373,?,?,?,?,?,?,?,0.29700767993927
21,15,Pedestrian,?,?,?,613,186,645,259,?,?,?,?,?,?,?,0.5654907822608948
21,16,Pedestrian,?,?,?,496,187,521,253,?,?,?,?,?,?,?,0.5228913426399231
21,18,Pedestrian,?,?,?,658,196,684,262,?,?,?,?,?,?,?,0.2880006730556488
21,21,Pedestrian,?,?,?,302,182,383,435,?,?,?,?,?,?,?,0.7040479779243469
21,24,Pedestrian,?,?,?,1196,209,1309,511,?,?,?,?,?,?,?,0.9265908002853394
21,25,Pedestrian,?,?,?,537,184,561,235,?,?,?,?,?,?,?,0.3853715658187866
22,1,Pedestrian,?,?,?,811,202,946,509,?,?,?,?,?,?,?,0.8436863422393799
22,2,Pedestrian,?,?,?,908,195,1017,505,?,?,?,?,?,?,?,0.8588900566101074
22,4,Pedestrian,?,?,?,582,182,614,273,?,?,?,?,?,?,?,0.4830729365348816
